request_id,provider,model,prompt_id,prompt_text,replicate,status,story_text,input_tokens,output_tokens,thoughts_tokens,finish_reason,elapsed_sec,created_utc,error
gemini|P03_write_variant|r0015,gemini,gemini-3.5-flash,P03_write_variant,write me a story,15,error,,,,,,0.57,2026-05-21T04:22:54+00:00,"ClientError: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 20, model: gemini-3.5-flash\nPlease retry in 4.458302949s.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_requests', 'quotaId': 'GenerateRequestsPerDayPerProjectPerModel-FreeTier', 'quotaDimensions': {'location': 'global', 'model': 'gemini-3.5-flash'}, 'quotaValue': '20'}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '4s'}]}}"
openai|P04_short_variant|r0015,openai,gpt-5.5,P04_short_variant,tell me a short story please,15,ok,"The moon was late.

Every night, Mara climbed the hill behind her village to watch it rise, silver and steady over the pines. But tonight the sky stayed dark.

Worried, she cupped her hands and called, “Moon?”

A small voice answered from the grass. “Down here.”

Mara knelt and found a pale, glowing coin tangled in the clover.

“I fell,” said the moon. “And I’m terribly embarrassed.”

Mara smiled. She picked it up gently and carried it to the hilltop. “Everyone falls sometimes.”

With one careful toss, she sent it back into the sky.

The moon rose brighter than ever,",12,150,,incomplete,5.34,2026-05-21T04:22:55+00:00,
anthropic|P04_short_variant|r0015,anthropic,claude-sonnet-4-6,P04_short_variant,tell me a short story please,15,ok,"# The Last Light

Every evening, old Thomas walked to the end of the pier to watch the sunset.

One night, a small girl sat at the edge, feet dangling over the water.

""You'll miss it if you look down,"" he said.

She looked up. The sky was burning orange and pink.

""I come here when I'm sad,"" she admitted.

""Me too,"" said Thomas.

They sat together in silence until the last sliver of light disappeared below the horizon.

""Same time tomorrow?"" she asked.

He smiled. ""I'll be here.""

And for the rest of that summer, neither of them was sad for very long.

---

*Hope",13,150,,max_tokens,5.2,2026-05-21T04:23:01+00:00,
gemini|P04_short_variant|r0015,gemini,gemini-3.5-flash,P04_short_variant,tell me a short story please,15,error,,,,,,0.58,2026-05-21T04:23:06+00:00,"ClientError: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 20, model: gemini-3.5-flash\nPlease retry in 52.570579903s.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_requests', 'quotaId': 'GenerateRequestsPerDayPerProjectPerModel-FreeTier', 'quotaDimensions': {'location': 'global', 'model': 'gemini-3.5-flash'}, 'quotaValue': '20'}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '52s'}]}}"
openai|P05_strange_variant|r0015,openai,gpt-5.5,P05_strange_variant,tell me a strange story please,15,ok,"In the town of Bellwether, every house had a doorbell, but nobody ever rang them.

This was because, once every few years, a bell would ring by itself.

It happened at midnight, always during fog, always when the moon looked too large and too close. A soft chime would sound from one unlucky house, and when the people inside opened the door, they would find a small package on the step.

The package was always wrapped in brown paper.

It was always tied with red string.

And it was always addressed in the recipient’s own handwriting.

Most people burned the packages without opening them. That was the sensible thing to do in Bellwether",12,150,,incomplete,5.07,2026-05-21T04:23:07+00:00,
anthropic|P05_strange_variant|r0015,anthropic,claude-sonnet-4-6,P05_strange_variant,tell me a strange story please,15,ok,"# The Man Who Collected Mondays

Gerald Fitch woke up one Tuesday and realized he had too many Mondays.

They were stacked in his garage, mostly. Some had spilled into the hallway. Each one looked roughly like a grey felt blanket, soft at the edges, smelling faintly of coffee and mild dread.

He wasn't sure when it had started.

His neighbor, Mrs. Okonkwo, knocked on the door around noon.

""Gerald,"" she said, peering past him at the stacks. ""You have a problem.""

""I'm aware.""

""My cousin buys them, you know. Mondays. He",13,150,,max_tokens,5.17,2026-05-21T04:23:12+00:00,
gemini|P05_strange_variant|r0015,gemini,gemini-3.5-flash,P05_strange_variant,tell me a strange story please,15,error,,,,,,0.39,2026-05-21T04:23:18+00:00,"ClientError: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 20, model: gemini-3.5-flash\nPlease retry in 41.182526415s.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_requests', 'quotaId': 'GenerateRequestsPerDayPerProjectPerModel-FreeTier', 'quotaDimensions': {'location': 'global', 'model': 'gemini-3.5-flash'}, 'quotaValue': '20'}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '41s'}]}}"
openai|P06_funny_variant|r0015,openai,gpt-5.5,P06_funny_variant,tell me a funny story please,15,ok,"Sure — here’s a silly one:

A man walked into a pet shop and said, “I’d like a parrot, but only if it’s polite.”

The shopkeeper smiled and said, “I’ve got the perfect bird for you. This parrot used to live in a library.”

The man bought it, took it home, and put it in the living room.

For the first hour, the parrot said nothing. Then the man sneezed.

The parrot whispered, “Bless you.”

The man was delighted.

Later, the phone rang. The parrot whispered, “Excuse me, I believe that’s for you.”

Amazing! The",12,150,,incomplete,4.33,2026-05-21T04:23:18+00:00,
anthropic|P06_funny_variant|r0015,anthropic,claude-sonnet-4-6,P06_funny_variant,tell me a funny story please,15,ok,"# The Great Squirrel Heist

Dave was absolutely convinced the squirrels in his backyard were **organized**.

It started when he bought a ""squirrel-proof"" bird feeder. The box literally had a guarantee. Dave felt confident.

Day one - the squirrels sat and *stared* at it. Just... studied it.

Day two - nothing. Dave thought he'd won.

Day three - he looked out the window to see one squirrel hanging upside down from a nearby branch, while a **second squirrel** used the first squirrel's tail as a rope to swing toward the feeder.

Dave pressed his face against the glass in dis",13,150,,max_tokens,4.87,2026-05-21T04:23:23+00:00,
gemini|P06_funny_variant|r0015,gemini,gemini-3.5-flash,P06_funny_variant,tell me a funny story please,15,error,,,,,,0.39,2026-05-21T04:23:28+00:00,"ClientError: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 20, model: gemini-3.5-flash\nPlease retry in 30.835290944s.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_requests', 'quotaId': 'GenerateRequestsPerDayPerProjectPerModel-FreeTier', 'quotaDimensions': {'location': 'global', 'model': 'gemini-3.5-flash'}, 'quotaValue': '20'}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '30s'}]}}"
openai|P07_random_setting|r0015,openai,gpt-5.5,P07_random_setting,tell me a story please. First choose a random setting and genre.,15,ok,"**Random setting:** a floating city above a gas giant  
**Random genre:** cozy mystery

---

### **The Case of the Missing Sunrise**

In the city of Lumenreach, nobody had seen the ground in two hundred years.

The city drifted on silver balloons and humming turbines high above the orange storms of the gas giant Maribel, its streets tied together by rope bridges, its houses painted in cheerful blues and yellows so no one would forget what a sky was supposed to look like.

Every morning at exactly 6:03, the sun rose between the twin observation towers, turning",20,150,,incomplete,5.24,2026-05-21T04:23:29+00:00,
anthropic|P07_random_setting|r0015,anthropic,claude-sonnet-4-6,P07_random_setting,tell me a story please. First choose a random setting and genre.,15,ok,"# The Clockmaker's Daughter

**Setting:** A fog-covered port city in 1880s Victorian England
**Genre:** Mystery / Gothic

---

The fog rolled in from the harbor every night at precisely seven o'clock. Maren Ashby had timed it. She had timed everything since her father disappeared.

His shop sat at the crooked end of Tallow Street, wedged between a fishmonger and a printer who worked only by candlelight. The sign above the door read **ASHBY & DAUGHTER — FINE TIMEPIECES**, though the daughter had never actually been invited into the business. She watched. She listened. She learned through the cracks",21,150,,max_tokens,4.76,2026-05-21T04:23:34+00:00,
gemini|P07_random_setting|r0015,gemini,gemini-3.5-flash,P07_random_setting,tell me a story please. First choose a random setting and genre.,15,error,,,,,,0.37,2026-05-21T04:23:39+00:00,"ClientError: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 20, model: gemini-3.5-flash\nPlease retry in 19.710906891s.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_requests', 'quotaId': 'GenerateRequestsPerDayPerProjectPerModel-FreeTier', 'quotaDimensions': {'location': 'global', 'model': 'gemini-3.5-flash'}, 'quotaValue': '20'}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '19s'}]}}"
openai|P08_suppression|r0015,openai,gpt-5.5,P08_suppression,"tell me a story please, but not about lighthouses, lamps, the sea, ships, storms, fog, islands, cliffs, or old caretakers.",15,ok,,39,150,,incomplete,4.23,2026-05-21T04:23:40+00:00,
anthropic|P08_suppression|r0015,anthropic,claude-sonnet-4-6,P08_suppression,"tell me a story please, but not about lighthouses, lamps, the sea, ships, storms, fog, islands, cliffs, or old caretakers.",15,ok,"Here's a story for you:

---

**The Woman Who Collected Tuesdays**

Miriam noticed it first when she was thirty-four, standing in the cereal aisle of a grocery store.

Every Tuesday, the same man was there. Gray jacket, basket instead of a cart, always buying exactly three things. She had never paid attention to patterns before, but something about the precision of him made her start keeping a small notebook.

She wrote down what she saw on Tuesdays. Not to be strange about it. Just because she had started, and stopping felt like giving something up.

The pigeons near her office arranged themselves differently on Tuesdays. Her coffee always t",42,150,,max_tokens,4.84,2026-05-21T04:23:44+00:00,
